,class_label,prob_unstim,UMAP_1,UMAP_2
7285,autophagy-on,0.00056640565,-10.693203,11.177487
7286,autophagy-on,1.4088662e-05,-8.536234,15.270091
7287,autophagy-on,0.0008010034,-12.339201,14.121215
7288,autophagy-on,9.399516e-05,-9.113026,13.170481
7289,autophagy-on,8.647124e-05,-10.967386,15.58435
7290,autophagy-on,1.8675073e-05,-11.134869,13.723001
7291,autophagy-on,0.00050053163,-7.9555573,12.717344
7292,autophagy-on,2.5604939e-05,-8.305938,15.630522
7293,autophagy-on,1.0727199e-05,-10.203279,16.063139
7294,autophagy-on,2.5666108e-05,-10.314077,16.655354
7295,autophagy-on,5.302945e-06,-9.838966,15.605738
7296,autophagy-on,7.600693e-07,-9.887244,16.987728
7297,autophagy-on,5.620157e-07,-11.599514,17.093468
7298,autophagy-on,3.9448092e-05,-11.030395,12.190648
7299,autophagy-on,0.00015343608,-11.125715,11.35108
7300,autophagy-on,6.166823e-05,-10.53507,15.651282
7301,autophagy-on,2.5611535e-05,-9.537731,13.365244
7302,autophagy-on,1.4774284e-05,-10.623247,13.381604
7303,autophagy-on,0.0005731216,-10.5759945,10.695928
7304,autophagy-on,8.352177e-06,-11.522538,17.194195
7305,autophagy-on,2.4350788e-06,-9.797555,15.88804
7306,autophagy-on,6.7538595e-06,-10.440724,13.36013
7307,autophagy-on,0.000120427605,-7.799453,11.522385
7308,autophagy-on,0.0018742303,-7.2633395,12.190409
7309,autophagy-on,0.00023763486,-8.452937,14.43287
7310,autophagy-on,8.472066e-05,-11.942296,15.347126
7311,autophagy-on,9.030236e-06,-10.320854,16.310705
7312,autophagy-on,0.00016233767,-7.70325,14.387082
7313,autophagy-on,0.0003194258,-11.532466,13.367928
7314,autophagy-on,4.6229623e-05,-8.13441,10.993211
7315,autophagy-on,0.00027774888,-7.1127043,14.323075
7316,autophagy-on,9.042305e-05,-10.483399,12.344793
7317,autophagy-on,9.8091994e-05,-10.039489,14.132949
7318,autophagy-on,0.00016440828,-10.547213,13.244043
7319,autophagy-on,1.2483052e-05,-10.178296,14.762057
7320,autophagy-on,8.990348e-06,-12.182489,14.580042
7321,autophagy-on,0.001267351,-10.202474,11.061401
7322,autophagy-on,0.0001354673,-9.694246,17.131014
7323,autophagy-on,2.1037196e-05,-10.67499,13.714113
7324,autophagy-on,0.00018971921,-9.949196,11.751658
7325,autophagy-on,0.00031719886,-12.112297,13.414731
7326,autophagy-on,1.8303057e-05,-9.424856,13.768033
7327,autophagy-on,5.6308065e-05,-7.8065577,15.574079
7328,autophagy-on,0.00021573296,-10.237029,14.55123
7329,autophagy-on,3.9985443e-05,-8.407181,12.62267
7330,autophagy-on,6.39775e-06,-10.387019,15.867906
7331,autophagy-on,0.00015591641,-11.619136,16.080704
7332,autophagy-on,1.932672e-05,-9.37097,16.056488
7333,autophagy-on,0.00036619417,-9.641159,11.724385
7334,autophagy-on,8.910474e-05,-10.158802,11.445274
7335,autophagy-on,6.760075e-05,-10.215499,13.106321
7336,autophagy-on,2.0047031e-05,-11.434959,13.341032
7337,autophagy-on,1.7845337e-05,-10.357988,16.546108
7338,autophagy-on,7.904387e-06,-8.335256,14.049239
7339,autophagy-on,3.1631e-05,-9.244713,13.349641
7340,autophagy-on,9.4111485e-05,-11.290927,15.624249
7341,autophagy-on,0.0006342659,-9.622675,10.759668
7342,autophagy-on,0.00033340993,-11.98033,12.360043
7343,autophagy-on,6.206672e-05,-10.1666,16.419804
7344,autophagy-on,7.560707e-05,-8.632189,10.680579
7345,autophagy-on,0.000256778,-8.349067,14.444963
7346,autophagy-on,0.00093019713,-9.7118635,10.04281
7347,autophagy-on,0.000111726484,-9.69887,13.497686
7348,autophagy-on,4.3362867e-05,-9.444507,14.321784
7349,autophagy-on,2.46761e-05,-7.5965815,15.245245
7350,autophagy-on,3.132537e-05,-8.822831,14.675012
7351,autophagy-on,8.766484e-05,-11.389222,14.821086
7352,autophagy-on,7.094443e-05,-9.879247,15.376874
7353,autophagy-on,0.0010961426,-7.1962295,12.273905
7354,autophagy-on,0.00029512212,-11.511825,12.383272
7355,autophagy-on,4.430111e-05,-8.718243,16.374037
7356,autophagy-on,1.6407223e-05,-7.2478223,14.235992
7357,autophagy-on,4.0895393e-05,-8.900904,13.457875
7358,autophagy-on,1.9860847e-05,-11.692173,16.433493
7359,autophagy-on,0.007819037,-9.70511,10.135182
7360,autophagy-on,2.3824607e-05,-9.173734,14.092678
7361,autophagy-on,0.00021800616,-11.445406,11.270777
7362,autophagy-on,2.1872656e-05,-9.968357,13.548494
7363,autophagy-on,8.77736e-05,-8.76516,12.941046
7364,autophagy-on,0.00035376355,-10.4903145,15.004958
7365,autophagy-on,0.00012566312,-9.867488,11.714373
7366,autophagy-on,0.000325927,-7.4467306,15.168919
7367,autophagy-on,0.0011332656,-7.7521844,12.236883
7368,autophagy-on,3.1290318e-05,-8.317356,10.842923
7369,autophagy-on,0.0013219216,-8.543412,13.002442
7370,autophagy-on,1.7940735e-06,-9.045002,15.834476
7371,autophagy-on,3.8158873e-06,-8.901925,16.567266
7372,autophagy-on,0.00023429966,-7.907849,14.851304
7373,autophagy-on,0.0006944642,-10.194929,11.740926
7374,autophagy-on,8.5394575e-05,-10.471624,13.704459
7375,autophagy-on,7.130712e-05,-7.9800787,14.903508
7376,autophagy-on,1.323824e-05,-7.736311,15.857705
7377,autophagy-on,0.0012225551,-8.620619,11.970442
7378,autophagy-on,1.1201608e-05,-8.020282,13.352559
7379,autophagy-on,1.5878542e-05,-10.074459,17.017506
7380,autophagy-on,8.8282584e-05,-12.220739,13.879103
7381,autophagy-on,1.567783e-05,-8.001318,15.601168
7382,autophagy-on,2.0882124e-05,-7.850159,13.32015
7383,autophagy-on,2.8693788e-05,-9.7459955,14.096592
7384,autophagy-on,5.673449e-05,-9.982025,13.871201
7385,autophagy-on,2.735326e-05,-11.126534,15.052227
7386,autophagy-on,2.7756048e-05,-8.795249,13.623781
7387,autophagy-on,0.00016095534,-10.032944,13.297024
7388,autophagy-on,0.0006575206,-11.10859,11.056135
7389,autophagy-on,4.118231e-05,-8.446691,13.49176
7390,autophagy-on,0.00016476444,-11.312897,14.8737545
7391,autophagy-on,6.344909e-05,-8.491317,13.909407
7392,autophagy-on,2.3421466e-05,-9.1609,14.459302
7393,autophagy-on,0.00030846702,-11.205861,17.102062
7394,autophagy-on,7.5571497e-06,-9.9954605,15.505135
7395,autophagy-on,0.00026834093,-9.331872,11.728451
7396,autophagy-on,9.189331e-06,-10.236967,15.268685
7397,autophagy-on,5.1114102e-06,-9.541054,15.605697
7398,autophagy-on,0.0010632159,-10.091009,10.551084
7399,autophagy-on,8.906923e-05,-7.044177,13.43491
7400,autophagy-on,0.00032065704,-7.2779856,12.766381
7401,autophagy-on,0.0041202526,-10.449402,12.814967
7402,autophagy-on,0.00033085566,-12.495381,12.5818615
7403,autophagy-on,1.6976157e-05,-9.091331,16.714695
7404,autophagy-on,3.781073e-05,-11.200411,14.841424
7405,autophagy-on,3.0037669e-05,-10.083834,14.792632
7406,autophagy-on,1.3148793e-05,-7.7704453,14.369723
7407,autophagy-on,2.0212394e-05,-9.910689,15.276914
7408,autophagy-on,0.0011120148,-8.549282,13.207313
7409,autophagy-on,1.2783381e-05,-9.858915,16.693893
7410,autophagy-on,2.5478057e-05,-11.514503,13.701794
7411,autophagy-on,0.0016655257,-9.744787,10.090027
7412,autophagy-on,4.4583892e-05,-7.714337,11.711015
7413,autophagy-on,1.4980104e-05,-8.96899,16.598516
7414,autophagy-on,6.0936807e-05,-10.205576,13.175657
7415,autophagy-on,0.000100519654,-9.419373,15.08507
7416,autophagy-on,0.00011883336,-7.050431,13.742882
7417,autophagy-on,8.895561e-06,-9.804655,15.296269
7418,autophagy-on,0.0005148437,-10.663661,14.955609
7419,autophagy-on,6.939035e-05,-9.505879,14.256467
7420,autophagy-on,0.0011200124,-10.410511,11.178435
7421,autophagy-on,9.908288e-05,-10.945685,12.874456
7422,autophagy-on,0.0013719564,-7.15216,12.932159
7423,autophagy-on,2.4900928e-06,-8.290591,14.088563
7424,autophagy-on,7.61008e-05,-11.687662,15.566733
7425,autophagy-on,0.00010665123,-6.977506,13.277654
7426,autophagy-on,7.561916e-06,-10.164245,14.910197
7427,autophagy-on,4.4666962e-05,-6.8644476,13.390147
7428,autophagy-on,0.00013818356,-8.260311,10.75478
7429,autophagy-on,5.7263176e-05,-11.0915165,14.170411
7430,autophagy-on,0.002628707,-8.661184,13.217405
7431,autophagy-on,0.00014752243,-10.977397,12.670657
7432,autophagy-on,4.5228e-06,-8.264915,15.874507
7433,autophagy-on,0.0012438265,-12.016726,12.103864
7434,autophagy-on,1.44308e-05,-9.760339,13.301888
7435,autophagy-on,4.1544117e-05,-10.855409,16.041197
7436,autophagy-on,0.00058936194,-10.266767,10.5439825
7437,autophagy-on,8.330416e-05,-9.184099,14.681782
7438,autophagy-on,0.0001012163,-9.517895,15.0992775
7439,autophagy-on,3.4493874e-05,-8.814532,13.840037
7440,autophagy-on,0.00079504744,-8.378887,11.150857
7441,autophagy-on,1.0291758e-05,-7.970897,15.6087055
7442,autophagy-on,0.001150414,-10.232477,13.377317
7443,autophagy-on,1.17427235e-05,-10.543926,14.655444
7444,autophagy-on,8.109181e-05,-10.349708,12.834307
7445,autophagy-on,7.3660053e-06,-8.116095,14.978439
7446,autophagy-on,0.00016851076,-8.910854,11.34494
7447,autophagy-on,6.8027557e-06,-9.6178665,15.323141
7448,autophagy-on,0.00060437515,-10.978129,12.193372
7449,autophagy-on,0.00043201665,-11.392064,16.638704
7450,autophagy-on,0.00032447057,-11.4789505,12.399176
7451,autophagy-on,0.00012981008,-7.4152904,15.269977
7452,autophagy-on,7.6451855e-05,-11.490825,15.815981
7453,autophagy-on,6.842038e-05,-9.174843,14.585588
7454,autophagy-on,2.9273568e-05,-10.310844,15.12172
7455,autophagy-on,1.1875405e-06,-8.792957,15.686168
7456,autophagy-on,2.2139604e-05,-8.262845,13.322717
7457,autophagy-on,0.00024776024,-7.650462,15.225772
7458,autophagy-on,0.000121647005,-10.187761,14.23205
7459,autophagy-on,0.00026857416,-8.9311905,16.365671
7460,autophagy-on,9.3424e-05,-7.742712,15.999113
7461,autophagy-on,5.9977938e-05,-8.679611,14.872863
7462,autophagy-on,8.982566e-06,-8.264183,15.901003
7463,autophagy-on,2.4696063e-05,-9.528092,15.360401
7464,autophagy-on,3.0173504e-05,-7.9319754,15.618442
7465,autophagy-on,7.618513e-06,-9.732674,16.536259
7466,autophagy-on,2.2170154e-05,-10.96435,15.53729
7467,autophagy-on,3.3201235e-05,-10.500064,15.548921
7468,autophagy-on,1.15756175e-05,-9.543059,13.622448
7469,autophagy-on,3.2901607e-05,-10.989005,16.336782
7470,autophagy-on,0.010008013,-9.353365,10.497667
7471,autophagy-on,1.0146095e-05,-8.846095,15.698205
7472,autophagy-on,0.00010680341,-10.37553,13.510019
7473,autophagy-on,0.0003592499,-9.172391,12.455612
7474,autophagy-on,1.5898968e-05,-10.92669,16.978153
7475,autophagy-on,7.6978395e-05,-8.744072,13.8999815
7476,autophagy-on,0.0007928588,-11.184596,11.187734
7477,autophagy-on,3.5451027e-05,-7.7920494,15.789893
7478,autophagy-on,8.244769e-06,-7.880639,14.456362
7479,autophagy-on,9.744493e-05,-9.410442,12.055012
7480,autophagy-on,0.0009743503,-9.249588,11.407389
7481,autophagy-on,1.6147878e-05,-10.362496,14.866698
7482,autophagy-on,2.6807453e-05,-8.368388,14.0946245
7483,autophagy-on,4.7527654e-05,-9.839143,15.603802
7484,autophagy-on,1.9374811e-05,-7.920777,13.483766
7485,autophagy-on,0.00021981972,-10.165149,12.923886
7486,autophagy-on,3.1291092e-05,-9.692181,14.758176
7487,autophagy-on,0.00042815253,-9.555739,10.374245
7488,autophagy-on,0.00010693436,-11.231148,13.707099
7489,autophagy-on,0.0014817037,-7.004753,13.971062
7490,autophagy-on,0.00081396895,-10.506489,11.426158
7491,autophagy-on,0.0019134739,-9.731888,11.27198
7492,autophagy-on,0.00019457312,-11.168762,13.055478
7493,autophagy-on,7.4905096e-05,-7.317842,12.720341
7494,autophagy-on,6.190831e-06,-9.739151,13.9703665
7495,autophagy-on,6.7577243e-06,-10.226677,15.241425
7496,autophagy-on,2.4961164e-05,-9.334308,14.290639
7497,autophagy-on,3.458195e-05,-7.981555,15.71155
7498,autophagy-on,0.0006374373,-9.032046,12.4200325
7499,autophagy-on,0.000421665,-9.903479,13.309813
7500,autophagy-on,3.7561378e-07,-10.319437,16.537191
7501,autophagy-on,0.0015161472,-8.360481,11.353139
7502,autophagy-on,2.5716456e-05,-7.795245,14.172554
7503,autophagy-on,6.280487e-05,-9.922973,13.924735
7504,autophagy-on,8.570031e-06,-8.662413,16.148798
7505,autophagy-on,6.314997e-05,-9.780742,12.289164
7506,autophagy-on,0.001030018,-9.722366,10.102606
7507,autophagy-on,0.00025868235,-8.863047,11.405286
7508,autophagy-on,9.3193354e-05,-10.693016,13.407702
7509,autophagy-on,3.2596723e-05,-9.629106,13.180463
7510,autophagy-on,0.0045144446,-9.566655,10.000845
7511,autophagy-on,1.5034749e-05,-10.276108,16.548058
7512,autophagy-on,0.00037793283,-9.600026,11.174265
7513,autophagy-on,2.6154386e-05,-9.440931,12.782016
7514,autophagy-on,2.1123442e-05,-11.553419,16.034706
7515,autophagy-on,0.0012711275,-8.44298,13.690881
7516,autophagy-on,6.7191264e-05,-12.579616,14.011648
7517,autophagy-on,4.2943943e-06,-11.420642,14.685739
7518,autophagy-on,2.912823e-05,-9.722585,15.141435
7519,autophagy-on,3.1209995e-05,-10.672109,11.6261
7520,autophagy-on,9.822802e-05,-11.217662,12.456288
7521,autophagy-on,1.3572561e-05,-11.345333,12.937883
7522,autophagy-on,0.0012038415,-10.586231,10.763195
7523,autophagy-on,1.6855538e-05,-7.983576,15.798775
7524,autophagy-on,0.0027989803,-10.25404,10.707775
7525,autophagy-on,3.5631383e-05,-9.961816,12.756217
7526,autophagy-on,5.567087e-06,-9.2458315,15.326844
7527,autophagy-on,0.0012366788,-9.270343,14.39493
7528,autophagy-on,0.0003742768,-8.2040205,11.349928
7529,autophagy-on,0.00029687115,-8.744215,13.997079
7530,autophagy-on,0.002325707,-10.2303705,12.065924
7531,autophagy-on,1.7621713e-05,-8.826328,16.33679
7532,autophagy-on,0.00053568085,-11.208909,16.210176
7533,autophagy-on,0.00032465972,-8.406612,10.440673
7534,autophagy-on,0.00013927,-11.3721895,17.238127
7535,autophagy-on,9.033156e-06,-9.028676,15.511925
7536,autophagy-on,0.00019576172,-9.362172,10.711876
7537,autophagy-on,1.0829248e-05,-8.875432,14.408286
7538,autophagy-on,1.057513e-05,-9.265885,16.883726
7539,autophagy-on,0.0007360897,-7.771685,13.421048
7540,autophagy-on,4.4111395e-05,-9.635304,17.11031
7541,autophagy-on,0.00013701919,-9.782986,10.5715065
7542,autophagy-on,6.122305e-05,-8.465596,14.52952
7543,autophagy-on,6.6412256e-05,-10.328787,16.833601
7544,autophagy-on,0.0002668676,-10.547723,11.186821
7545,autophagy-on,4.3632215e-05,-9.116941,15.877223
7546,autophagy-on,7.122353e-05,-11.32921,16.60522
7547,autophagy-on,2.4222833e-05,-9.602706,16.350155
7548,autophagy-on,5.402652e-05,-8.238422,13.691443
7549,autophagy-on,0.00021827077,-7.515518,11.968333
7550,autophagy-on,2.480393e-05,-8.8131895,14.858052
7551,autophagy-on,0.00078646035,-9.301249,10.883526
7552,autophagy-on,0.00042314906,-11.424191,11.713923
7553,autophagy-on,3.623335e-05,-10.903567,11.449059
7554,autophagy-on,0.00045154066,-10.758782,12.48063
7555,autophagy-on,0.0022153873,-8.707017,10.897661
7556,autophagy-on,2.16453e-06,-10.0168495,14.657169
7557,autophagy-on,0.00020764116,-9.317945,13.993229
7558,autophagy-on,0.00010489107,-11.110044,14.387828
7559,autophagy-on,1.1734949e-06,-8.762518,16.677225
7560,autophagy-on,0.00011082933,-7.4323344,12.00094
7561,autophagy-on,0.000513275,-10.782657,13.753868
7562,autophagy-on,8.420426e-05,-10.733745,14.050482
7563,autophagy-on,0.0009491766,-8.079772,11.003539
7564,autophagy-on,2.1628884e-05,-7.748262,15.661553
7565,autophagy-on,5.8295077e-06,-8.800908,16.585161
7566,autophagy-on,4.1707033e-05,-10.305019,13.78959
7567,autophagy-on,3.1164134e-05,-7.2471147,13.422784
7568,autophagy-on,4.8656177e-05,-10.985489,15.207419
7569,autophagy-on,0.0005584622,-8.818609,11.465951
7570,autophagy-on,0.0006247026,-11.874381,11.823739
7571,autophagy-on,3.812906e-05,-9.543437,15.358236
7572,autophagy-on,0.0004205869,-8.302576,13.627505
7573,autophagy-on,0.00024214231,-12.063624,13.45733
7574,autophagy-on,8.452048e-06,-12.118734,15.856294
7575,autophagy-on,0.00023596013,-11.12668,17.196198
7576,autophagy-on,0.00014344377,-10.396144,12.647483
7577,autophagy-on,1.2211047e-05,-10.51706,16.005087
7578,autophagy-on,3.914801e-05,-11.307669,15.961209
7579,autophagy-on,5.4438526e-05,-10.920825,13.109224
7580,autophagy-on,8.337712e-05,-7.4368377,14.856486
7581,autophagy-on,0.00030434193,-8.034282,12.209466
7582,autophagy-on,0.00023993418,-9.8551035,13.2572975
7583,autophagy-on,2.0838139e-05,-9.843569,12.884352
7584,autophagy-on,0.0009665139,-10.299115,10.842207
7585,autophagy-on,0.0002867154,-8.468419,15.729258
7586,autophagy-on,8.4537365e-05,-7.5178566,13.646699
7587,autophagy-on,0.0005925188,-9.047996,11.531865
7588,autophagy-on,0.00095653307,-10.157013,10.2811
7589,autophagy-on,2.602565e-05,-9.163438,16.34733
7590,autophagy-on,0.00010625399,-10.921986,12.102951
7591,autophagy-on,4.1186515e-05,-8.341219,14.525746
7592,autophagy-on,1.6416972e-05,-9.126153,13.814351
7593,autophagy-on,0.004086744,-1.026349,-1.2565347
7594,autophagy-on,0.0007030703,-9.573148,13.31014
7595,autophagy-on,7.406054e-05,-7.52568,14.824498
7596,autophagy-on,1.4864195e-05,-11.393827,16.285795
7597,autophagy-on,0.00025868585,-10.57102,12.765756
7598,autophagy-on,0.0010412425,-9.50124,12.749426
7599,autophagy-on,0.00021621349,-7.7438455,12.088337
7600,autophagy-on,0.000120862285,-9.807651,13.620125
7601,autophagy-on,0.00022321283,-11.451947,17.103714
7602,autophagy-on,0.0001190499,-8.658897,12.635231
7603,autophagy-on,1.1194293e-05,-9.666837,13.49867
7604,autophagy-on,2.2368833e-05,-7.7152944,14.974605
7605,autophagy-on,0.00026315902,-8.816681,16.108704
7606,autophagy-on,2.9787376e-05,-8.726271,14.210003
7607,autophagy-on,4.469383e-06,-8.980682,13.877001
7608,autophagy-on,8.6183354e-05,-11.579106,14.889694
7609,autophagy-on,9.7743774e-05,-7.178042,14.69632
7610,autophagy-on,0.00010237699,-12.5880995,14.053426
7611,autophagy-on,2.932445e-05,-11.101807,16.16466
7612,autophagy-on,0.0002299117,-12.125132,12.356587
7613,autophagy-on,5.359047e-06,-10.505036,16.176582
7614,autophagy-on,2.8575503e-06,-9.853837,16.368986
7615,autophagy-on,0.00013913738,-11.024888,15.93075
7616,autophagy-on,0.0008363547,-8.591162,12.208991
7617,autophagy-on,6.679034e-06,-9.913549,14.824982
7618,autophagy-on,5.1821353e-05,-11.805119,16.173658
7619,autophagy-on,0.006665897,-8.654535,14.486313
7620,autophagy-on,8.0788144e-05,-9.52813,13.585237
7621,autophagy-on,0.0001593445,-10.264101,13.882127
7622,autophagy-on,2.4501844e-05,-11.201234,11.583215
7623,autophagy-on,1.2988951e-05,-7.8412733,15.210896
7624,autophagy-on,0.00092861947,-7.0680184,12.432024
7625,autophagy-on,4.417206e-05,-7.4798512,14.367378
7626,autophagy-on,0.0015337309,-10.764621,10.809959
7627,autophagy-on,9.447185e-06,-10.784973,17.075033
7628,autophagy-on,8.983795e-05,-9.4954195,13.036026
7629,autophagy-on,0.000496998,-8.618649,13.041935
7630,autophagy-on,1.249861e-05,-11.418484,16.715929
7631,autophagy-on,4.3912903e-05,-10.893352,11.857792
7632,autophagy-on,0.0007671825,-10.516101,10.656047
7633,autophagy-on,2.4988054e-05,-7.2572265,15.260171
7634,autophagy-on,3.2155951e-06,-11.172666,16.022137
7635,autophagy-on,0.00047464063,-10.96787,11.491688
7636,autophagy-on,2.154703e-05,-9.767251,15.076271
7637,autophagy-on,0.0002906445,-9.032968,14.671763
7638,autophagy-on,9.7810545e-05,-10.928115,15.500829
7639,autophagy-on,0.00020584538,-8.2423935,10.981065
7640,autophagy-on,0.0004813054,-10.333715,10.8488455
7641,autophagy-on,3.4348045e-06,-9.655648,16.97564
7642,autophagy-on,0.0021695357,-11.8653555,11.917436
7643,autophagy-on,4.898439e-06,-9.613892,16.881956
7644,autophagy-on,0.00031348006,-9.775196,12.147819
7645,autophagy-on,3.517196e-05,-7.667709,12.154527
7646,autophagy-on,3.3876595e-06,-10.439028,17.292501
7647,autophagy-on,1.2284247e-05,-9.841139,16.965681
7648,autophagy-on,3.1845611e-06,-7.370155,15.517548
7649,autophagy-on,8.53485e-05,-8.846958,12.461186
7650,autophagy-on,0.0064224876,-10.431167,10.341055
7651,autophagy-on,4.7913186e-06,-8.993402,16.60603
7652,autophagy-on,1.0907168e-05,-10.063563,15.143623
7653,autophagy-on,1.1490947e-05,-10.167534,16.390057
7654,autophagy-on,0.00023560396,-11.276427,11.332406
7655,autophagy-on,8.6716354e-05,-10.451838,12.220586
7656,autophagy-on,0.001376539,-12.392205,12.60421
7657,autophagy-on,1.390491e-05,-7.1465373,14.378383
7658,autophagy-on,9.036025e-06,-8.409424,13.649547
7659,autophagy-on,0.00043864586,-12.0590315,12.130595
7660,autophagy-on,0.00033139033,-10.798964,13.800181
7661,autophagy-on,0.0002732801,-8.077533,13.976804
7662,autophagy-on,1.6476513e-05,-10.114404,15.34849
7663,autophagy-on,0.00064511487,-11.605573,13.825916
7664,autophagy-on,0.0004115357,-11.334344,16.70662
7665,autophagy-on,0.00013088025,-11.213905,12.734664
7666,autophagy-on,3.718931e-06,-10.19275,15.752386
7667,autophagy-on,0.00022232012,-10.59801,15.379399
7668,autophagy-on,0.00012480178,-7.4221334,13.586705
7669,autophagy-on,0.001182135,-11.219145,12.964883
7670,autophagy-on,7.173844e-06,-9.314692,13.69309
7671,autophagy-on,7.1637805e-06,-7.2355323,12.935541
7672,autophagy-on,5.489579e-05,-10.805119,13.1345
7673,autophagy-on,0.0002582616,-8.590045,11.354216
7674,autophagy-on,4.242212e-05,-8.6310625,13.370226
7675,autophagy-on,9.152772e-06,-11.4346485,15.326361
7676,autophagy-on,5.7288767e-06,-9.491713,14.166901
7677,autophagy-on,0.00025939927,-10.397624,13.592451
7678,autophagy-on,0.0025459088,-9.38215,13.57192
7679,autophagy-on,0.0006706201,-9.430809,9.860567
7680,autophagy-on,6.0615934e-05,-9.378608,11.593534
7681,autophagy-on,1.3846421e-05,-10.184165,16.753956
7682,autophagy-on,1.9851908e-05,-8.810791,15.482218
7683,autophagy-on,8.524824e-06,-9.07664,15.687739
7684,autophagy-on,0.00023982757,-10.958012,12.3770685
7685,autophagy-on,6.906922e-05,-10.459031,15.391789
7686,autophagy-on,7.5349955e-05,-9.444302,14.684683
7687,autophagy-on,0.00092726544,-12.375826,12.450464
7688,autophagy-on,2.133279e-05,-9.367904,14.653028
7689,autophagy-on,7.3811425e-05,-11.680011,15.008797
7690,autophagy-on,5.8673766e-05,-10.543689,16.840357
7691,autophagy-on,0.0002754164,-10.920914,12.641386
7692,autophagy-on,3.5059752e-06,-8.668879,16.85332
7693,autophagy-on,0.00016650531,-10.274824,10.588189
7694,autophagy-on,2.7243773e-06,-9.135639,15.396961
7695,autophagy-on,0.00014481292,-10.160307,14.786151
7696,autophagy-on,2.8581322e-05,-8.3425045,13.791484
7697,autophagy-on,0.00022185394,-11.289101,11.0851755
7698,autophagy-on,0.0007376322,-11.631707,12.067984
7699,autophagy-on,0.00039869422,-8.993393,15.066053
7700,autophagy-on,1.73515e-06,-9.066592,16.769827
7701,autophagy-on,0.00035263464,-6.9263916,12.671011
7702,autophagy-on,2.3320765e-05,-8.514024,16.227339
7703,autophagy-on,6.520367e-05,-11.609644,16.104424
7704,autophagy-on,8.083307e-05,-7.748486,14.388488
7705,autophagy-on,3.5772304e-05,-11.994838,14.204039
7706,autophagy-on,0.0032453777,-10.01837,11.466399
7707,autophagy-on,2.283516e-05,-9.788146,14.636045
7708,autophagy-on,3.160151e-05,-8.07166,14.233869
7709,autophagy-on,0.00049546326,-12.311031,14.054068
7710,autophagy-on,0.0021140876,-10.362845,10.891465
7711,autophagy-on,0.0025841128,-10.234688,12.034966
7712,autophagy-on,5.7933703e-05,-10.885082,11.56974
7713,autophagy-on,6.4119267e-06,-7.6563616,15.532541
7714,autophagy-on,2.0078218e-05,-6.711469,13.44762
7715,autophagy-on,8.2389175e-05,-8.252202,15.785038
7716,autophagy-on,3.9107224e-05,-8.555132,15.785395
7717,autophagy-on,7.551185e-06,-8.398843,14.974496
7718,autophagy-on,2.6992879e-05,-11.439337,13.201304
7719,autophagy-on,0.0001251855,-11.967621,12.445182
7720,autophagy-on,0.00022573158,-10.908368,11.491655
7721,autophagy-on,0.000105304214,-9.559439,15.478258
7722,autophagy-on,2.9533312e-05,-8.116516,15.377377
7723,autophagy-on,0.00083452294,-7.9916525,12.958688
7724,autophagy-on,7.156969e-05,-7.987185,13.909024
7725,autophagy-on,0.00077165454,-9.912749,10.148751
7726,autophagy-on,0.0002997716,-9.806101,10.658505
7727,autophagy-on,9.6678945e-05,-9.708508,12.719425
7728,autophagy-on,1.7125187e-05,-10.882934,15.9699135
7729,autophagy-on,0.00060183695,-12.140739,12.16097
7730,autophagy-on,0.00091916317,-9.72765,12.34757
7731,autophagy-on,2.7534963e-06,-7.7282085,16.181488
7732,autophagy-on,3.3498418e-05,-10.798896,14.1329365
7733,autophagy-on,0.00021617845,-9.61606,12.316635
7734,autophagy-on,5.710306e-05,-9.76609,15.5741005
7735,autophagy-on,4.1905703e-05,-9.330912,13.159492
7736,autophagy-on,0.00021108206,-10.565238,14.025057
7737,autophagy-on,1.5413401e-06,-7.9166527,15.982157
7738,autophagy-on,0.00014266478,-9.709385,12.270269
7739,autophagy-on,8.228673e-06,-10.753159,14.383643
7740,autophagy-on,3.62044e-05,-10.285952,13.404138
7741,autophagy-on,7.015716e-05,-8.189343,11.75433
7742,autophagy-on,0.0010929968,-11.877826,14.520971
7743,autophagy-on,1.01714595e-05,-9.1554,16.512274
7744,autophagy-on,0.00023461183,-9.222179,16.239416
7745,autophagy-on,1.2839138e-06,-8.514236,13.345973
7746,autophagy-on,1.7059875e-06,-11.029042,15.586782
7747,autophagy-on,0.00024105732,-11.16626,11.658131
7748,autophagy-on,0.00022700075,-10.563648,11.769643
7749,autophagy-on,0.00012786803,-11.516484,14.891301
7750,autophagy-on,0.00022093192,-11.116496,11.831834
7751,autophagy-on,4.2715677e-05,-8.466761,13.145683
7752,autophagy-on,4.5071072e-05,-10.8805,14.6079035
7753,autophagy-on,0.00013699332,-9.880781,12.688258
7754,autophagy-on,1.148845e-05,-9.229458,16.526043
7755,autophagy-on,5.8220052e-05,-11.924977,13.97717
7756,autophagy-on,3.607867e-05,-9.935013,14.765591
7757,autophagy-on,0.0033477263,-12.228092,12.240335
7758,autophagy-on,0.00053644745,-10.189217,10.815645
7759,autophagy-on,0.00023920514,-9.554274,10.837444
7760,autophagy-on,0.00012535838,-8.478548,13.476214
7761,autophagy-on,0.00032898015,-11.891219,13.662695
7762,autophagy-on,0.00015634538,-8.874826,14.886729
7763,autophagy-on,0.00020482358,-8.244199,13.438945
7764,autophagy-on,8.483158e-05,-8.55894,12.768568
7765,autophagy-on,8.567384e-06,-9.117603,16.515198
