gene	color	max_enrichment_bins
C4orf46	#ecf4fb	1.440371444243303
C4orf51	#e1edf8	1.90217538092916
C5AR1	#e7f1fa	1.6498149459953442
C5orf30	#eaf3fb	1.5045572527895539
C5orf45	#ebf3fb	1.4790616661506406
C6orf1	#f2f8fd	1.207445145633297
C6orf10	#dfebf7	1.9777045079276205
C6orf163	#e7f0fa	1.6603859206767282
C6orf226	#dfecf7	1.9489865615402016
C6orf229	#dfecf7	1.9397486183120731
C6orf25	#f5fafe	1.0689772808632279
C7orf25	#eaf3fb	1.5248762441122155
C7orf50	#d1e2f3	2.5520208270863076
C7orf55	#ebf3fb	1.4711453427552263
C7orf57	#d6e5f4	2.3621055099401653
C7orf66	#eaf2fb	1.5440658351605008
C7orf69	#d6e6f4	2.3322611785452176
C7orf76	#eef5fc	1.3825644848432517
C8B	#f4f9fe	1.138979248400485
C8G	#c8dcf0	2.9278359625336825
C8orf22	#eaf2fb	1.5312627382634487
C8orf33	#e9f2fa	1.586809480552171
C8orf4	#d8e7f5	2.2608245548884636
C8orf44-SGK3	#d6e6f4	2.322022820996437
C8orf48	#dbe9f6	2.144318349692613
C8orf59	#e1edf8	1.8768024769354106
C8orf74	#e7f0fa	1.6729030641493159
C8orf88	#e4eff9	1.763948105901598
C9orf139	#eef5fc	1.3731499775957836
C9orf142	#f1f7fd	1.2626407591420197
C9orf173	#eaf2fb	1.5408542705674413
C9orf47	#eaf2fb	1.5512403915022124
C9orf64	#b3d3e8	3.474075337470876
C9orf69	#e8f1fa	1.601529929377517
C9orf78	#f2f7fd	1.2367293954385497
C9orf91	#ecf4fb	1.4562503439620582
CA2	#f0f6fd	1.2895639181863094
CA3	#b5d4e9	3.4089267539020764
CA5A	#ecf4fb	1.4519369888370677
CA7	#f5fafe	1.0716963164391833
CABP2	#f5fafe	1.073957822639093
CABYR	#f1f7fd	1.2526094581710745
CACHD1	#e7f0fa	1.6797954472367234
CACNB1	#f0f6fd	1.2983953151212977
CACNB4	#a0cbe2	3.9497988831098625
CACNG2	#f5f9fe	1.1150226455925771
CACNG3	#f7fbff	1.0157076311336561
CACNG7	#f1f7fd	1.2789063869595279
CACUL1	#e2edf8	1.8644642859390625
CACYBP	#edf4fc	1.4257313363770012
CADM1	#e4eff9	1.761560120388372
CALCOCO1	#e3eef9	1.8114498579136575
CALHM3	#cde0f1	2.7020560954732953
CALY	#deebf7	2.0136549887151274
CAMKK2	#dbe9f6	2.1547019662910682
CAMP	#e5eff9	1.7261771915423951
CAMTA2	#edf4fc	1.4156319218427154
CAND1	#e3eef9	1.7838503417962628
CAND2	#edf4fc	1.4093081685007245
CAPN8	#f1f7fd	1.2551742192922153
CAPN9	#ecf4fb	1.4637084733143544
CAPNS1	#f5fafe	1.0638979724909767
CAPS	#e8f1fa	1.607869598686565
CAPZA3	#e9f2fa	1.5759569070905433
CARD14	#f6faff	1.0493821324858121
CARD17	#f1f7fd	1.2679821359190173
CARD6	#ebf3fb	1.4939536679684793
CARD8	#ddeaf7	2.047813981970156
CARD9	#eef5fc	1.3898286577079904
CARHSP1	#f0f6fd	1.3013471303830701
CARM1	#d0e1f2	2.6143275105108157
CASC1	#dae8f6	2.1651617221091204
CASK	#e4eff9	1.7571201222242683
CASKIN1	#ecf4fb	1.4533580321257817
CASP1	#e7f0fa	1.6862012983052375
CASP3	#ddeaf7	2.053736568051818
CASP4	#eef5fc	1.3606953593326494
CASR	#bed8ec	3.2178919437804563
CASS4	#b3d3e8	3.4918773294832812
CASZ1	#f5f9fe	1.1049503703103252
CATSPER3	#ecf4fb	1.454889655673605
CATSPERD	#d9e8f5	2.2084697105650672
CBFB	#bdd7ec	3.2410795941084283
CBLB	#e7f0fa	1.67124594423991
CBLC	#d8e7f5	2.2503777629976662
CBLN2	#f7fbff	1.0145380632998884
CBLN4	#f5fafe	1.0870058396975713
CBX1	#f3f8fe	1.1749479594949777
CBX6	#f6faff	1.0348977859578867
CBY3	#dce9f6	2.0971658208579744
CC2D1B	#cee0f2	2.673732781995047
CC2D2A	#f2f8fd	1.2028284073819828
CCAR1	#f6faff	1.0587739388096498
CCAR2	#b0d2e7	3.547413799605178
CCBE1	#f2f7fd	1.2399859906898822
CCBL1	#f0f6fd	1.3110383443067306
CCDC101	#edf4fc	1.4161506812019296
CCDC102B	#e5eff9	1.732123897745922
CCDC105	#dfebf7	1.9890683155949744
CCDC106	#e7f0fa	1.6844931851241896
CCDC108	#f1f7fd	1.2642025668237358
CCDC110	#ecf4fb	1.4650984034922596
CCDC116	#d5e5f4	2.378755364218204
CCDC121	#f2f8fd	1.1923504589218177
CCDC130	#d0e2f2	2.56979549745228
CCDC149	#eaf3fb	1.5248904721447158
CCDC15	#f2f7fd	1.236751782360955
CCDC151	#e5eff9	1.7296229455356575
CCDC157	#dce9f6	2.1204881700457476
CCDC159	#edf4fc	1.413915130473825
CCDC166	#e5eff9	1.7275433091769647
CCDC171	#edf4fc	1.4129373132684544
CCDC172	#eef5fc	1.3657142157289632
CCDC174	#d8e7f5	2.2754783057518417
CCDC180	#ddeaf7	2.04023546434276
CCDC182	#eff6fc	1.3151155623169555
CCDC186	#ebf3fb	1.4913708870583107
CCDC22	#ebf3fb	1.4856305392012716
CCDC23	#deebf7	2.0146985175013143
CCDC3	#f0f6fd	1.3001879723485383
CCDC36	#d5e5f4	2.401113923836382
CCDC50	#ecf4fb	1.4401195912347646
CCDC51	#c1d9ed	3.1415893771481183
CCDC54	#e6f0f9	1.7187252853106716
CCDC59	#c9ddf0	2.8757763124828464
CCDC6	#f0f6fd	1.2818482763625083
CCDC60	#c2d9ee	3.1246970859497454
CCDC65	#e1edf8	1.8942435714725079
CCDC66	#f2f8fd	1.1916856815262398
CCDC67	#dfebf7	1.9999759940810897
CCDC68	#d7e6f5	2.2960755868264644
CCDC7	#deebf7	2.0276240725458177
CCDC71	#f6faff	1.0542361861112097
CCDC71L	#f6faff	1.0414344441823564
CCDC85C	#e7f1fa	1.656022780154191
CCDC88C	#ebf3fb	1.4986921132186466
CCDC89	#d5e5f4	2.4060792722999107
CCDC91	#e7f0fa	1.6721318244291585
CCDC94	#e6f0f9	1.7071142942767161
CCK	#cddff1	2.733532292549221
CCKBR	#e5eff9	1.7371600447266928
CCL11	#f2f7fd	1.2375447356638962
CCL14	#f6faff	1.0354499056081885
CCL16	#deebf7	2.013754228738809
CCL18	#e8f1fa	1.619017426386783
CCL20	#e7f1fa	1.6541456630703242
CCL23	#f6faff	1.0554969259323432
CCL25	#f5f9fe	1.108606351445446
CCL28	#e3eef8	1.8251698718080283
CCL3	#e2edf8	1.8682995131305549
CCL5	#ddeaf7	2.031547727936593
CCL8	#f3f8fe	1.174406742690796
CCNB2	#ecf4fb	1.4431263931245457
CCNB3	#e4eff9	1.7513574162556576
CCNE1	#e9f2fa	1.583462713004756
CCNF	#e9f2fa	1.5751802704591524
CCNG1	#e9f2fa	1.581299056681608
CCNI2	#e0ecf8	1.9334467903626837
CCNJL	#d5e5f4	2.4054497157321992
CCNL2	#e9f2fa	1.5640202999996198
CCNT2	#f3f8fe	1.1645871567763055
CCPG1	#d8e7f5	2.2753096251299088
CCR2	#f0f6fd	1.2984955975171792
CCR3	#e2edf8	1.8637010515196106
CCR4	#e6f0f9	1.7105893656354016
CCR5	#eef5fc	1.378621994049567
CCRL2	#dceaf6	2.0931307998661555
CCRN4L	#f1f7fd	1.2568663737546106
CCSAP	#f5fafe	1.0736274109152357
CCSER1	#dae8f6	2.1565527779965583
CCT8	#f7fbff	1.0266098430927377
CCT8L2	#e2edf8	1.8545389782687782
CCZ1B	#d2e3f3	2.531000546738345
CD14	#cee0f2	2.667199462895912
CD177	#f7fbff	1.0022283993061019
CD19	#e7f0fa	1.6830100326400856
CD1A	#d5e5f4	2.3786560975019486
CD1C	#9cc9e1	4.035596404296538
CD200R1	#d6e6f4	2.3208086595632893
CD200R1L	#d1e2f3	2.5511762881382842
CD207	#f1f7fd	1.252045925670888
CD244	#f2f7fd	1.226604865327691
CD2BP2	#e6f0f9	1.709821877596689
CD300LB	#deebf7	2.0069701007057916
CD302	#f3f8fe	1.1787488341520866
CD3EAP	#d5e5f4	2.3939432467214403
CD40	#dceaf6	2.085232693113475
CD5	#f5fafe	1.0799589164572385
CD59	#f6faff	1.0568167167651334
CD5L	#eaf2fb	1.536887343399088
CD63	#dceaf6	2.092656205538078
CD68	#f7fbff	1.0020479080724989
CD7	#eaf2fb	1.5543808282860148
CD74	#e8f1fa	1.6080376989817262
CD79B	#dfecf7	1.9607221710087381
CD80	#cadef0	2.820755858868063
CD81	#dbe9f6	2.1419686505383635
CD86	#d5e5f4	2.402126678170122
CD93	#d9e7f5	2.2203165426536207
CD96	#e3eef9	1.7951777001697289
CD99	#e7f0fa	1.667996199208894
CDAN1	#e1edf8	1.8925172500924488
CDC123	#d9e8f5	2.2128803754866886
CDC14B	#e3eef9	1.8017903012718108
CDC37	#cddff1	2.7361860685884207
CDC42BPA	#edf4fc	1.4122949277055463
CDC42BPG	#e3eef9	1.8002686227404574
CDC42EP1	#f5f9fe	1.113227318198359
CDC42SE2	#e5eff9	1.7340634723378516
CDCA3	#dbe9f6	2.1444240662613625
CDCA7L	#ddeaf7	2.0319815162155663
CDH10	#d2e3f3	2.5154567478844005
CDH3	#ddeaf7	2.058759358790373
CDH5	#d9e8f5	2.188646257561777
CDH6	#eff6fc	1.315812879512411
CDHR4	#eef5fc	1.346832372496646
CDK10	#ecf4fb	1.4416366847267261
CDK11A	#f4f9fe	1.138680961928297
CDK16	#edf4fc	1.425707703197756
CDK17	#e5eff9	1.747523446099092
CDK18	#d6e6f4	2.3300782975873013
CDK5RAP2	#f5fafe	1.0821265660323987
CDKL2	#d3e4f3	2.4535926397232464
CDKN1A	#e9f2fa	1.5924660840333655
CDKN2C	#c7dbef	2.9866530521726165
CDON	#eaf3fb	1.5221411543521675
CDR2L	#eef5fc	1.365735753914697
CDRT15	#e6f0f9	1.6976559488310432
CDRT4	#eef5fc	1.3622119953728962
CDS1	#e7f1fa	1.6313245463588988
CDT1	#eef5fc	1.3882688868741997
CDY2B	#f6faff	1.0373038503737446
CEACAM1	#eaf2fb	1.54422537465932
CEACAM20	#d7e6f5	2.286670711726582
CEACAM3	#f5f9fe	1.1094205742196648
CEACAM4	#c7dbef	2.9908055664977984
CEACAM5	#d4e4f4	2.4106598442529257
CEACAM8	#eef5fc	1.3934673844328112
CEBPD	#f5f9fe	1.0966555178715363
CECR1	#e9f2fa	1.592001290107577
CECR2	#eaf3fb	1.5187548450905362
CEL	#d3e3f3	2.474574447203299
CELA2A	#f1f7fd	1.273859890057404
CELA2B	#e8f1fa	1.614068188182803
CELSR3	#bcd7eb	3.2748248054943123
CENPBD1	#e5eff9	1.7442154585662522
CENPK	#e3eef8	1.8396261351884378
CENPT	#f4f9fe	1.1523698436768457
CEP104	#f3f8fe	1.1874092968684171
CEP120	#cde0f1	2.6979201826680903
CEP128	#f4f9fe	1.1370924083294305
CEP131	#f2f8fd	1.190970591640047
CEP170	#dceaf6	2.0886358951344377
CEP170B	#eef5fc	1.344026506907551
CEP290	#cee0f2	2.6663283712153274
CEP350	#eff6fc	1.3275117034464374
CEP41	#caddf0	2.8738832351202976
CEP44	#d9e7f5	2.2355503352233113
CEP68	#b8d5ea	3.3699092980155565
CEP97	#c9ddf0	2.8793852984973514
CEPT1	#f6faff	1.0350428119350874
CERKL	#ddeaf7	2.0373609427022217
CFAP36	#f5f9fe	1.1145973563402582
CFAP45	#f5fafe	1.0641873741639774
CFAP47	#dbe9f6	2.143862827806022
CFAP58	#e7f0fa	1.6805366793679994
CFAP74	#f1f7fd	1.2591113444099842
CFAP97	#d0e2f2	2.5682386029939472
CFAP99	#e5eff9	1.7227539977369095
CFHR2	#f7fbff	1.0120417644858553
CFL2	#d5e5f4	2.38649508491376
CFTR	#f1f7fd	1.2759036928925367
CGA	#eaf3fb	1.5137592735920828
CGB	#d7e6f5	2.3024722469213272
CGB2	#bdd7ec	3.223766518950494
CGGBP1	#f5f9fe	1.1161728653192358
CGN	#f3f8fe	1.1842611737221644
CGRRF1	#e3eef8	1.8305877405779047
CH25H	#e3eef9	1.7995288234839277
CHAMP1	#dceaf6	2.0891606677384655
CHAT	#8fc2de	4.308222678777978
CHCHD1	#f6faff	1.0526876489798205
CHCHD3	#eaf2fb	1.551387190734325
CHCHD6	#eef5fc	1.4015538307375106
CHCHD7	#e6f0f9	1.6897569674390793
CHD1L	#e9f2fa	1.5723968005581401
CHD6	#caddf0	2.8680626503443887
CHD9	#f5f9fe	1.1162126080031796
CHEK2	#eaf3fb	1.5043625716647542
CHGA	#eaf2fb	1.5523607271852877
CHKA	#e0ecf8	1.9138794494224756
CHL1	#ebf3fb	1.4868594344365618
CHMP4C	#dfecf7	1.9510997062906936
CHN2	#dce9f6	2.1102144290423404
CHP1	#deebf7	2.018590376963872
CHRFAM7A	#f6faff	1.0564274278437202
CHRNA3	#f3f8fe	1.1762469898974635
CHRNA5	#dceaf6	2.0829080815292254
CHRNA9	#f3f8fe	1.1828197286903248
CHRNB3	#e4eff9	1.7517699543459953
CHRNB4	#eff6fc	1.333131183375972
CHRNG	#f0f6fd	1.3033071287598585
CHST13	#eff6fc	1.3163819601416369
CHST15	#97c6df	4.136346550144716
CHST8	#f1f7fd	1.259911516682788
CHST9	#d7e6f5	2.3079390416090773
CHTF18	#e9f2fa	1.588150657493409
CHTOP	#f3f8fe	1.1768310229327907
CIART	#d0e1f2	2.622548433978901
CIDEB	#f5fafe	1.0744971396570535
CILP	#eff6fc	1.314561499232576
CIT	#e4eff9	1.7773725188011762
CITED4	#ccdff1	2.7754632252422726
CKAP2L	#edf4fc	1.4207143511806404
CKMT1A	#f0f6fd	1.3041342125275974
CLC	#d3e3f3	2.4933816186879567
CLCA4	#ecf4fb	1.4558168600714974
CLCN1	#e2edf8	1.8515277952997522
CLCN3	#e0ecf8	1.9291943325179683
CLCN7	#cfe1f2	2.6392531988832815
CLDN11	#f3f8fe	1.181575762846072
CLDN16	#eaf2fb	1.5435241789204643
CLDN17	#e4eff9	1.7621579665138
CLDN22	#f2f8fd	1.193018099188903
CLDN25	#d9e7f5	2.2299618370828873
CLDN7	#f5fafe	1.0871868578370811
CLDND1	#e6f0f9	1.6945680082316283
CLEC10A	#e6f0f9	1.6979411522995083
CLEC12B	#deebf7	2.0217008634468994
CLEC19A	#cadef0	2.8129072333211784
CLEC1B	#d5e5f4	2.3995768590355593
CLEC2D	#e7f1fa	1.6285055146459515
CLEC3A	#ebf3fb	1.492174731126762
CLEC3B	#dae8f6	2.1665024734586016
CLEC4D	#e6f0f9	1.7185352861746916
CLEC4M	#afd1e7	3.563999662111017
CLEC5A	#d8e7f5	2.2508943384069777
CLEC7A	#f5fafe	1.0873891425685618
CLGN	#eef5fc	1.3437659756451694
CLIC1	#e7f1fa	1.6309193497187162
CLIC2	#e2edf8	1.8535942315547662
CLIC6	#ebf3fb	1.4933746536669852
CLINT1	#ecf4fb	1.455251679001869
CLN3	#d6e5f4	2.3513563322483186
CLN5	#dceaf6	2.0745817132226794
CLN6	#f4f9fe	1.1281414883463667
CLRN3	#eaf2fb	1.5464748069872416
CLSTN2	#f2f7fd	1.2377106463010086
CLTA	#bdd7ec	3.2208919866085357
CLUH	#deebf7	2.0056988006206957
CLUL1	#eaf3fb	1.5079323401435998
CMA1	#e6f0f9	1.6992315679900978
CMC1	#f4f9fe	1.1464651509543167
CMIP	#9ac8e0	4.065429633567308
CMTM2	#e4eff9	1.7675656072131658
CMTM3	#f2f7fd	1.2370381788608231
CMTM4	#d1e2f3	2.5406946484651223
CMTM5	#f4f9fe	1.1382814936331258
CMTR2	#f5fafe	1.0766365432921035
CNDP2	#f5fafe	1.0628673283934424
CNGA4	#e1edf8	1.885484459347862
CNIH1	#e3eef8	1.8180781070679177
CNN1	#ebf3fb	1.4993515909344965
CNN2	#e0ecf8	1.9230781584165706
CNOT1	#d8e7f5	2.2628424758546624
CNOT4	#d7e6f5	2.304682993733119
CNOT6L	#e9f2fa	1.5767846342869976
CNPY1	#e3eef9	1.8086637054717456
CNRIP1	#f4f9fe	1.1442415042962817
CNTD1	#dceaf6	2.0703837761310444
CNTN4	#ebf3fb	1.4917096371022436
CNTN5	#eef5fc	1.3571484802717384
CNTN6	#f2f7fd	1.2228043553888739
CNTNAP1	#e3eef9	1.7963439723941228
COA1	#e0ecf8	1.9329891701257709
COA3	#f5fafe	1.070844578913555
COA6	#f6faff	1.0418595984828691
COA7	#e1edf8	1.9043034887058785
COASY	#e6f0f9	1.7006520798112637
COG6	#d9e7f5	2.2314217507340395
COG7	#d4e4f4	2.423150950076604
COL11A1	#dfecf7	1.948060897240538
COL14A1	#e1edf8	1.880012933775538
COL15A1	#ebf3fb	1.4929166607307143
COL1A1	#e3eef8	1.833373630375057
COL1A2	#ebf3fb	1.4725945125153947
COL24A1	#d9e8f5	2.2111995242334936
COL3A1	#e5eff9	1.7390352881839997
COL4A1	#f5fafe	1.0823116471210952
COL4A2	#b2d2e8	3.51039981643523
COL4A4	#e4eff9	1.77409330275794
COL4A5	#deebf7	2.0218736793245577
COL4A6	#d2e3f3	2.522780280313606
COL6A2	#e9f2fa	1.576122231787323
COLEC11	#e4eff9	1.7624887976446322
COLGALT2	#e5eff9	1.7240425161631285
COMMD10	#ecf4fb	1.45291063255673
COMMD2	#eef5fc	1.3837122722946797
COMMD3-BMI1	#f1f7fd	1.267713198496935
COMMD6	#e9f2fa	1.572960100211918
COMMD9	#bcd7eb	3.2736284076320628
COPRS	#c8dcf0	2.9181499381075877
COPS4	#dfecf7	1.9619107063343342
COPS7B	#f7fbff	1.0075872186011443
COQ2	#eaf3fb	1.5154789471939152
COQ6	#f5f9fe	1.1035856021678625
COQ9	#edf4fc	1.432370931822593
CORIN	#edf4fc	1.420741429677271
CORO1B	#f3f8fe	1.1873260101277718
CORO1C	#e8f1fa	1.620072450632264
CORO2A	#dae8f6	2.1666619704806447
CORO2B	#deebf7	2.0134798572183517
CORO6	#f2f8fd	1.1939395536166588
COTL1	#d8e7f5	2.2611756783803028
COX11	#dae8f6	2.184343810428699
COX16	#f5f9fe	1.1182283769165744
COX17	#d8e7f5	2.2549177355530112
COX6A1	#e2edf8	1.8744869133770174
COX6B2	#ecf4fb	1.4444046154582297
COX6C	#e3eef9	1.7817736882697566
COX7C	#e3eef8	1.840720159642923
COX8C	#e9f2fa	1.5742863292501017
CPA1	#d6e6f4	2.3395545634234733
CPA5	#e4eff9	1.7728028750048743
CPAMD8	#cddff1	2.727572395028037
CPEB2	#e1edf8	1.9032150888142167
CPEB4	#e3eef9	1.8033703501575522
CPED1	#eff6fc	1.328816128314429
CPLX3	#e2edf8	1.873252293941276
CPM	#f7fbff	1.0055240188246206
CPNE3	#d7e6f5	2.2850666903172954
CPNE7	#eef5fc	1.353773281497007
CPO	#ccdff1	2.7699066101118435
CPOX	#bdd7ec	3.23305041341024
CPS1	#e8f1fa	1.6133970230633434
CPSF6	#ebf3fb	1.493781354036571
CPT1B	#dceaf6	2.0769988730461586
CPT1C	#ebf3fb	1.4723742784010692
CPTP	#e2edf8	1.8470941646979262
CPXM1	#e8f1fa	1.6096321457923601
CPZ	#d5e5f4	2.3843475791070854
CRADD	#ccdff1	2.7545426047277566
CRB1	#bed8ec	3.1933534575423588
CRB3	#d0e2f2	2.573967497072426
CRBN	#e8f1fa	1.6202012609068996
CREB1	#f3f8fe	1.17514641211693
CREB3L1	#e8f1fa	1.6138652577251935
CREB3L3	#e9f2fa	1.5876398864827796
CREB3L4	#eff6fc	1.3402576301471725
CREG1	#eaf3fb	1.5268450497348307
CRH	#d3e3f3	2.472675972101929
CRHBP	#d7e6f5	2.3120372408044916
CRIP1	#d9e7f5	2.224894763813247
CRIP2	#f5fafe	1.063595263100799
CRISP1	#f0f6fd	1.3000457787631197
CRLF1	#f6faff	1.0421421988280768
CRLF2	#e3eef8	1.8202859372580524
CRLF3	#eef5fc	1.3701021659814463
CROCC	#e0ecf8	1.9301276517108603
CRTAM	#d9e7f5	2.2382746077064493
CRY2	#d9e8f5	2.194570818354388
CRYBA1	#f0f6fd	1.310972535389353
CRYBB1	#ddeaf7	2.0487641224886652
CRYBB2	#f5fafe	1.0871043731013268
CRYGC	#e7f1fa	1.627871000863761
CRYGN	#eef5fc	1.4040448668493601
CRYL1	#e3eef9	1.7822647178238484
CSAD	#e3eef9	1.794812302262617
CSAG1	#f3f8fe	1.1856549957188163
CSAG3	#e8f1fa	1.6182233454795103
CSDC2	#ecf4fb	1.4546130063629392
CSF2RB	#eaf3fb	1.5185741915099336
CSGALNACT1	#eaf2fb	1.5587663331086556
CSH2	#c6dbef	3.013251443748077
CSMD1	#dbe9f6	2.130925214899258
CSN2	#e3eef8	1.815402423658059
CSNK1A1L	#e8f1fa	1.6186159837962288
CSNK2A1	#f2f8fd	1.1954866568221503
CSPP1	#c9ddf0	2.8919018645494634
CSRNP2	#e0ecf8	1.9117777713581363
CSRP2BP	#eef5fc	1.3620615509646972
CST1	#d9e8f5	2.21826590617275
CST2	#e9f2fa	1.57759508213312
CST8	#dfebf7	1.9858155101395745
CST9	#f5fafe	1.0874477356338774
CST9L	#cde0f1	2.718665756083893
CSTF1	#d8e7f5	2.250135031172418
CSTF2	#eaf2fb	1.533386963755019
CSTF2T	#f0f6fd	1.289480149370037
CT45A1	#c1d9ed	3.131272615618494
CT45A5	#cee0f2	2.6760731938701703
CT45A6	#d6e6f4	2.337208966323149
CT47A11	#f1f7fd	1.2651083618948316
CT47A4	#ebf3fb	1.472450529929195
CT47A5	#dce9f6	2.1140311680797916
CT47A6	#f5fafe	1.0756391853309988
CT47B1	#eff6fc	1.3246147178951013
CT83	#b7d4ea	3.3828522397581584
CTAGE1	#b4d3e9	3.4582884329835335
CTAGE5	#e9f2fa	1.5671323115340499
CTDNEP1	#cde0f1	2.707089442793552
CTDSPL2	#dae8f6	2.16029190350116
CTIF	#e4eff9	1.7597448543515797
CTNNA3	#ccdff1	2.7777489813418814
CTNS	#dae8f6	2.16437691784086
CTRB1	#f5f9fe	1.1161219726034652
CTRC	#f4f9fe	1.1485079944629486
CTRL	#e7f0fa	1.6765027180457222
CTSA	#f5f9fe	1.1145401515999969
CTSE	#f3f8fe	1.1794103113756202
CTSG	#b0d2e7	3.545446061604295
CTSK	#f5f9fe	1.1128173461962692
CTSO	#f0f6fd	1.312391489892612
CTTNBP2	#f2f7fd	1.2428825389646947
CTTNBP2NL	#f0f6fd	1.3078473040774383
CTU1	#f5fafe	1.0638447819482784
CTU2	#e8f1fa	1.6118507348178046
CUEDC1	#ccdff1	2.7741802449350446
CUL1	#c2d9ee	3.0946389520164272
CUL4B	#cadef0	2.8250055385894743
CUZD1	#d5e5f4	2.3911573164162503
CWC25	#eaf3fb	1.5185383101841692
CX3CR1	#d6e5f4	2.3446410233812247
CXADR	#dce9f6	2.096589151889823
CXCL10	#d9e8f5	2.189123364972482
CXCL13	#eef5fc	1.3825671249843214
CXCL17	#deebf7	2.00493572048703
CXCL2	#e4eff9	1.7624353226298903
CXCL3	#f2f8fd	1.2062473065438062
CXCR2	#e2edf8	1.8731609172430381
CXCR3	#e9f2fa	1.5919889789709019
CXCR4	#f4f9fe	1.1370727149944795
CXXC5	#f7fbff	1.0042386283769595
CXorf36	#cde0f1	2.6975943774336844
CXorf40A	#d0e1f2	2.614049117950748
CXorf49	#f3f8fe	1.1582406204902913
CXorf67	#cadef0	2.8240327139423806
CYB561	#e4eff9	1.7683341251681406
CYBA	#f5f9fe	1.1158016383280653
CYC1	#e7f1fa	1.6526751615613073
CYLC2	#d6e5f4	2.3486878709848655
CYLD	#f2f7fd	1.2433317965290611
CYP11A1	#f4f9fe	1.1469165024918015
CYP11B2	#d9e7f5	2.2217236118619113
CYP26A1	#f2f8fd	1.2083543499979033
CYP26B1	#f0f6fd	1.3029381837590321
CYP27A1	#f4f9fe	1.1526913638971978
CYP27C1	#eff6fc	1.3421188701859017
CYP2A13	#ebf3fb	1.4958004386432715
CYP2A6	#d8e7f5	2.2510843984255047
CYP2C19	#f2f8fd	1.2099288997591628
CYP2C9	#f6faff	1.0432051108874547
CYP2E1	#e0ecf8	1.9273212337582406
CYP2R1	#ebf3fb	1.4967380802179657
CYP4F11	#f2f7fd	1.2252957102353126
CYP4F12	#f5f9fe	1.1175736557167903
CYP4F22	#d9e8f5	2.2057867869576633
CYP4X1	#d7e6f5	2.2929357087394138
CYP7B1	#f5f9fe	1.1168102452043331
CYSRT1	#edf4fc	1.4315261388076406
CYTH1	#f5f9fe	1.1160191630404181
CYTH3	#f5fafe	1.0920086054923324
CYTH4	#f2f7fd	1.249299807701336
CYTL1	#e9f2fa	1.5926347933571525
D2HGDH	#f0f6fd	1.2926600061067741
DAAM2	#a6cee4	3.796395729951963
DAB2IP	#f5f9fe	1.1059720403203048
DACH2	#ecf4fb	1.451061769213255
DACT3	#f6faff	1.0412516094873663
DAG1	#f5fafe	1.0639643867655728
DAPK1	#e2edf8	1.8455103569994922
DAPK2	#eff6fc	1.3341840545996733
DAPL1	#d9e8f5	2.205692120657947
DAXX	#d6e6f4	2.3307881152179295
DAZ1	#eef5fc	1.4055316566511533
DAZ3	#e3eef8	1.8268730109273412
DAZ4	#f5fafe	1.0667253176579403
DAZAP2	#f5f9fe	1.1065643539149557
DAZL	#f2f7fd	1.245448993504263
DBH	#eaf2fb	1.5488285238146613
DBN1	#f6faff	1.060420444412891
DCAF12	#eef5fc	1.375925623723284
DCAF12L2	#eef5fc	1.3546038423142033
DCAF17	#edf4fc	1.4167008607076002
DCAF4	#eaf3fb	1.5299074291996053
DCAF4L1	#dfecf7	1.9590960404633544
DCAF4L2	#f7fbff	1.0110448009468576
DCAF6	#f5fafe	1.0893029435463004
DCAF8	#eef5fc	1.3732347504767117
DCAF8L1	#d5e5f4	2.397761032803997
DCAKD	#e7f1fa	1.6517877336218718
DCBLD2	#f4f9fe	1.1251928415433297
DCDC5	#e7f1fa	1.6555751782744061
DCHS1	#e3eef9	1.8031791881260988
DCHS2	#e9f2fa	1.5892550428864485
DCLK2	#caddf0	2.862270099591017
DCST2	#e9f2fa	1.5746507824085734
DCTN4	#f6faff	1.0620005942452417
DCXR	#f6faff	1.0596438953157936
DDA1	#e9f2fa	1.5766667413444808
DDC	#d6e5f4	2.3474009592156087
DDIT3	#f5f9fe	1.107053410321559
DDIT4	#eaf3fb	1.516339465446974
DDR1	#ecf4fb	1.4380679696184255
DDTL	#f5fafe	1.0813793320153156
DDX25	#e9f2fa	1.591895359501742
DDX26B	#d1e2f3	2.5457736662614434
DDX31	#f1f7fd	1.2508293068137513
DDX50	#e2edf8	1.860604365535589
DDX51	#edf4fc	1.4084558433004388
DDX52	#f2f7fd	1.2299252164326981
DEC1	#e5eff9	1.7276933389769482
DEF8	#ebf3fb	1.479753122236859
DEFA1B	#f5fafe	1.081893662625826
DEFA4	#f2f8fd	1.2108979484042155
DEFA6	#f2f7fd	1.2363571017867478
DEFB1	#e4eff9	1.7595217314001859
DEFB105B	#e7f0fa	1.6645378889282294
DEFB107A	#eef5fc	1.3508454669940746
DEFB118	#e8f1fa	1.6124801856576978
DEFB126	#dbe9f6	2.125144169433459
DEFB133	#e8f1fa	1.6078831842497772
DEGS1	#eef5fc	1.373400379041294
DEK	#f0f6fd	1.2967893885500144
DENND1B	#edf4fc	1.4165499975808307
DENND1C	#bdd7ec	3.240174450134308
DENND2C	#e1edf8	1.8840564216021665
DENND4A	#f2f7fd	1.236538960406554
DEPDC7	#cde0f1	2.704371371599531
DERL3	#e9f2fa	1.5817422646210664
DET1	#d1e2f3	2.5417521183173
DFFB	#f5f9fe	1.1157203059957514
DFNA5	#d6e5f4	2.3537343444119747
